residentId,displayName,creditTierAtApplication,householdSize,hasPets,syntheticProfileGroundTruth
RES-04811,Quinn Ellis,A,1,True,occasionally_late
RES-04812,Taylor Zamora,A,5,False,reliable
RES-04813,Jordan Vargas,B,5,False,reliable
RES-04814,Marley Hayes,D,3,True,reliable
RES-04815,Avery Yates,C,3,False,reliable
RES-04816,Reese Underwood,B,2,True,reliable
RES-04817,Rowan Keller,A,4,False,reliable
RES-04818,Avery Yates,C,5,True,reliable
RES-04819,Kai Chen,B,1,True,reliable
RES-04820,Devon Osei,C,5,True,reliable
RES-04821,Harper Yates,B,4,False,reliable
RES-04822,Morgan Bennett,B,5,False,reliable
RES-04823,Rowan Tran,B,3,False,reliable
RES-04824,Finley Ellis,A,1,False,reliable
RES-04825,Micah Sandoval,D,2,False,reliable
RES-04826,Skyler Yates,C,3,False,reliable
RES-04827,Reese Reyes,A,5,False,reliable
RES-04828,Rowan Bennett,D,2,True,degrading
RES-04829,Finley Yates,B,2,False,degrading
RES-04830,Alex Keller,A,1,False,reliable
RES-04831,Skyler Griffin,B,2,False,reliable
RES-04832,Quinn Mercer,B,2,False,reliable
RES-04833,Alex Chen,B,3,True,reliable
RES-04834,Noel Sandoval,A,2,True,reliable
RES-04835,Payton Whitfield,A,4,False,reliable
RES-04836,Elliot Quintero,D,4,False,reliable
RES-04837,Riley Griffin,C,3,False,reliable
RES-04838,Marley Chen,A,2,True,degrading
RES-04839,Elliot Mercer,B,1,False,reliable
RES-04840,Payton Hayes,D,5,True,reliable
RES-04841,Rowan Chen,D,3,False,reliable
RES-04842,Marley Lamb,B,2,False,reliable
RES-04843,Lane Underwood,B,4,True,reliable
RES-04844,Taylor Quintero,A,3,False,reliable
RES-04845,Casey Bennett,A,3,False,reliable
RES-04846,Noel Dawson,B,4,False,reliable
RES-04847,Noel Novak,A,3,True,reliable
RES-04848,Logan Osei,B,1,True,degrading
RES-04849,Morgan Osei,D,3,False,reliable
RES-04850,Kai Bennett,A,5,True,reliable
RES-04851,Reese Novak,B,5,False,degrading
RES-04852,Devon Quintero,A,2,False,reliable
RES-04853,Micah Park,B,2,False,reliable
RES-04854,Harper Keller,D,1,True,reliable
RES-04855,Casey Whitfield,C,5,True,reliable
RES-04856,Casey Lamb,B,5,False,reliable
RES-04857,Taylor Chen,C,5,False,reliable
RES-04858,Rowan Yates,C,5,False,reliable
RES-04859,Sasha Ibarra,B,3,True,occasionally_late
RES-04860,Finley Bennett,A,3,False,reliable
RES-04861,Harper Novak,B,2,False,reliable
RES-04862,Rowan Dawson,B,3,True,reliable
RES-04863,Skyler Dawson,B,5,False,reliable
RES-04864,Kendall Mercer,B,2,False,reliable
RES-04865,Riley Bennett,A,3,False,reliable
RES-04866,Casey Mercer,B,3,False,reliable
RES-04867,Avery Keller,C,5,False,reliable
RES-04868,Elliot Underwood,B,3,True,reliable
RES-04869,Harper Whitfield,C,5,False,reliable
RES-04870,Sasha Ibarra,C,2,False,reliable
RES-04871,Taylor Ellis,C,1,True,severe
RES-04872,Jordan Bennett,C,3,True,reliable
RES-04873,Kendall Ellis,A,5,False,reliable
RES-04874,Kendall Bennett,B,1,False,reliable
RES-04875,Micah Vargas,A,3,False,occasionally_late
RES-04876,Alex Chen,A,2,False,occasionally_late
RES-04877,Kai Ibarra,B,2,False,reliable
RES-04878,Micah Dawson,A,2,False,reliable
RES-04879,Riley Mercer,B,3,False,reliable
RES-04880,Casey Zamora,B,3,True,reliable
RES-04881,Kendall Bennett,C,1,True,reliable
RES-04882,Taylor Ibarra,A,4,True,reliable
RES-04883,Marley Whitfield,D,3,True,severe
RES-04884,Rowan Lamb,B,3,True,reliable
RES-04885,Casey Novak,C,5,True,reliable
RES-04886,Avery Hayes,A,2,False,reliable
RES-04887,Jamie Quintero,C,3,True,reliable
RES-04888,Kendall Underwood,A,4,False,reliable
RES-04889,Quinn Bennett,B,4,True,reliable
RES-04890,Riley Yates,B,5,False,reliable
RES-04891,Payton Dawson,C,1,False,reliable
RES-04892,Noel Ibarra,B,3,True,reliable
RES-04893,Skyler Osei,B,5,False,reliable
RES-04894,Rowan Dawson,A,1,False,reliable
RES-04895,Marley Foster,A,2,True,reliable
RES-04896,Quinn Jensen,A,1,False,degrading
RES-04897,Harper Vargas,A,5,False,reliable
RES-04898,Skyler Hayes,D,4,False,reliable
RES-04899,Hayden Bennett,C,4,False,occasionally_late
RES-04900,Jordan Ibarra,C,2,True,reliable
RES-04901,Quinn Bennett,D,1,False,reliable
RES-04902,Hayden Underwood,C,4,False,reliable
RES-04903,Logan Chen,C,4,True,reliable
RES-04904,Kendall Underwood,A,2,False,reliable
RES-04905,Hayden Alvarez,C,2,True,reliable
RES-04906,Marley Chen,B,5,True,degrading
RES-04907,Hayden Quintero,D,2,False,reliable
RES-04908,Jamie Park,B,2,True,reliable
RES-04909,Marley Chen,B,5,False,reliable
RES-04910,Alex Griffin,A,1,False,degrading
RES-04911,Skyler Zamora,A,3,False,reliable
RES-04912,Lane Foster,A,3,True,reliable
RES-04913,Kai Foster,B,5,False,reliable
RES-04914,Elliot Osei,C,3,True,reliable
RES-04915,Kendall Keller,B,3,True,reliable
RES-04916,Kai Foster,B,2,False,reliable
RES-04917,Elliot Yates,B,1,False,reliable
RES-04918,Kendall Tran,C,4,True,reliable
RES-04919,Kendall Griffin,B,2,True,reliable
RES-04920,Casey Tran,A,3,True,reliable
RES-04921,Kendall Yates,C,2,False,reliable
RES-04922,Devon Ellis,C,5,False,reliable
RES-04923,Alex Foster,A,3,False,degrading
RES-04924,Riley Osei,B,2,False,reliable
RES-04925,Payton Bennett,C,2,False,reliable
RES-04926,Quinn Jensen,B,3,False,degrading
RES-04927,Riley Novak,B,5,True,reliable
RES-04928,Micah Mercer,C,2,True,reliable
RES-04929,Kendall Tran,D,2,True,severe
RES-04930,Devon Vargas,A,2,True,degrading
RES-04931,Reese Alvarez,B,1,True,reliable
RES-04932,Riley Yates,C,3,False,occasionally_late
RES-04933,Taylor Chen,C,3,False,reliable
RES-04934,Marley Keller,D,1,False,reliable
RES-04935,Morgan Underwood,A,1,False,reliable
RES-04936,Alex Lamb,C,2,False,reliable
RES-04937,Quinn Novak,B,4,False,reliable
RES-04938,Harper Foster,C,3,False,degrading
RES-04939,Emerson Keller,A,4,True,severe
RES-04940,Riley Griffin,B,3,True,reliable
RES-04941,Reese Park,B,4,False,reliable
RES-04942,Casey Vargas,A,3,False,reliable
RES-04943,Sasha Chen,A,3,False,reliable
RES-04944,Emerson Griffin,C,3,True,reliable
RES-04945,Hayden Quintero,C,3,True,reliable
RES-04946,Kendall Reyes,A,3,True,reliable
RES-04947,Rowan Chen,B,2,False,reliable
RES-04948,Finley Chen,A,4,False,reliable
RES-04949,Finley Mercer,A,5,False,reliable
RES-04950,Reese Jensen,C,3,False,reliable
RES-04951,Payton Dawson,A,2,True,reliable
RES-04952,Noel Reyes,A,1,True,reliable
RES-04953,Finley Chen,A,3,False,occasionally_late
RES-04954,Payton Chen,B,2,True,reliable
RES-04955,Rowan Ellis,B,5,True,reliable
RES-04956,Devon Novak,B,2,True,degrading
RES-04957,Casey Griffin,C,3,True,reliable
RES-04958,Elliot Whitfield,B,3,True,reliable
RES-04959,Alex Foster,D,5,False,reliable
RES-04960,Jamie Dawson,B,4,False,degrading
RES-04961,Micah Keller,B,3,True,reliable
RES-04962,Kendall Keller,B,4,True,reliable
RES-04963,Quinn Bennett,B,3,False,reliable
RES-04964,Elliot Mercer,B,5,False,occasionally_late
RES-04965,Jamie Osei,A,1,False,reliable
RES-04966,Alex Novak,A,2,False,reliable
RES-04967,Jordan Reyes,B,3,False,degrading
RES-04968,Rowan Bennett,B,3,False,occasionally_late
RES-04969,Micah Keller,B,5,False,degrading
RES-04970,Harper Alvarez,D,5,False,severe
RES-04971,Avery Keller,D,4,True,reliable
RES-04972,Lane Ibarra,D,2,False,reliable
RES-04973,Taylor Vargas,C,5,False,reliable
RES-04974,Morgan Alvarez,B,5,False,reliable
RES-04975,Sasha Tran,C,4,False,reliable
RES-04976,Quinn Vargas,A,4,False,reliable
RES-04977,Reese Lamb,C,3,False,reliable
RES-04978,Rowan Osei,B,4,True,reliable
RES-04979,Payton Bennett,A,3,False,reliable
RES-04980,Noel Dawson,B,2,True,reliable
RES-04981,Jordan Hayes,D,2,False,reliable
RES-04982,Hayden Keller,D,4,False,reliable
RES-04983,Kai Lamb,C,2,False,reliable
RES-04984,Noel Reyes,A,3,False,degrading
RES-04985,Noel Chen,B,1,False,reliable
RES-04986,Rowan Osei,A,2,False,reliable
RES-04987,Devon Jensen,C,2,True,degrading
RES-04988,Alex Ellis,D,2,False,reliable
RES-04989,Jordan Jensen,C,2,False,reliable
RES-04990,Marley Jensen,D,3,True,occasionally_late
RES-04991,Rowan Dawson,A,1,False,reliable
RES-04992,Elliot Ellis,C,5,True,degrading
RES-04993,Payton Novak,A,5,True,reliable
RES-04994,Harper Novak,B,5,False,reliable
RES-04995,Finley Hayes,B,5,False,reliable
RES-04996,Harper Dawson,A,3,True,reliable
RES-04997,Noel Quintero,A,2,True,reliable
RES-04998,Lane Bennett,D,4,True,reliable
RES-04999,Alex Bennett,A,2,False,occasionally_late
RES-05000,Riley Quintero,B,4,False,reliable
RES-05001,Quinn Sandoval,B,2,True,reliable
RES-05002,Elliot Vargas,A,2,False,occasionally_late
RES-05003,Finley Ibarra,A,4,True,reliable
RES-05004,Noel Reyes,A,1,False,reliable
RES-05005,Elliot Sandoval,B,2,False,severe
RES-05006,Skyler Novak,D,2,False,reliable
RES-05007,Logan Tran,B,3,False,occasionally_late
RES-05008,Payton Keller,B,5,True,reliable
RES-05009,Avery Chen,B,4,False,reliable
RES-05010,Jordan Bennett,B,3,True,reliable
RES-05011,Jordan Yates,B,1,False,reliable
RES-05012,Taylor Dawson,C,2,False,reliable
RES-05013,Micah Vargas,A,5,True,reliable
RES-05014,Harper Tran,B,3,True,reliable
RES-05015,Sasha Zamora,B,4,False,occasionally_late
RES-05016,Lane Lamb,C,3,True,reliable
RES-05017,Finley Tran,A,2,False,occasionally_late
RES-05018,Emerson Quintero,B,5,False,reliable
RES-05019,Taylor Keller,C,3,False,reliable
RES-05020,Rowan Whitfield,B,1,False,reliable
RES-05021,Kendall Jensen,A,4,True,reliable
RES-05022,Sasha Dawson,B,1,True,reliable
RES-05023,Lane Dawson,C,2,True,reliable
RES-05024,Kendall Vargas,B,5,True,reliable
RES-05025,Lane Alvarez,A,5,True,reliable
RES-05026,Elliot Mercer,B,2,True,reliable
RES-05027,Emerson Underwood,C,2,True,reliable
RES-05028,Micah Lamb,D,1,False,reliable
RES-05029,Avery Jensen,C,4,True,reliable
RES-05030,Devon Novak,B,4,True,reliable
RES-05031,Hayden Tran,C,2,False,degrading
RES-05032,Avery Underwood,A,3,False,reliable
RES-05033,Alex Jensen,B,1,False,reliable
RES-05034,Taylor Yates,B,1,False,reliable
RES-05035,Riley Mercer,B,2,False,reliable
RES-05036,Logan Vargas,B,1,False,reliable
RES-05037,Reese Griffin,C,3,False,degrading
RES-05038,Sasha Foster,C,3,True,reliable
RES-05039,Casey Griffin,B,3,False,reliable
RES-05040,Marley Quintero,C,4,True,reliable
RES-05041,Harper Ibarra,D,2,True,reliable
RES-05042,Avery Chen,C,2,True,reliable
RES-05043,Jamie Foster,D,3,True,reliable
RES-05044,Casey Sandoval,C,1,True,occasionally_late
RES-05045,Taylor Griffin,B,4,False,severe
RES-05046,Payton Keller,C,5,False,reliable
RES-05047,Rowan Mercer,A,5,False,reliable
RES-05048,Devon Bennett,B,3,False,reliable
RES-05049,Harper Ellis,A,5,False,reliable
RES-05050,Avery Zamora,D,2,False,reliable
RES-05051,Rowan Yates,C,5,True,reliable
RES-05052,Lane Ibarra,B,4,True,reliable
RES-05053,Harper Tran,C,3,False,reliable
RES-05054,Riley Zamora,B,3,False,reliable
RES-05055,Finley Tran,A,2,False,reliable
RES-05056,Reese Bennett,C,5,True,degrading
RES-05057,Payton Osei,A,5,False,reliable
RES-05058,Alex Jensen,B,1,True,reliable
RES-05059,Sasha Ibarra,B,5,False,reliable
RES-05060,Casey Hayes,B,3,True,reliable
RES-05061,Elliot Yates,D,3,False,degrading
RES-05062,Logan Foster,A,3,False,occasionally_late
RES-05063,Avery Chen,B,5,True,reliable
RES-05064,Lane Lamb,C,5,True,severe
RES-05065,Lane Chen,B,2,True,reliable
RES-05066,Kendall Novak,A,3,True,reliable
RES-05067,Taylor Ibarra,A,4,False,reliable
RES-05068,Riley Zamora,A,3,False,reliable
RES-05069,Jordan Chen,A,3,False,reliable
RES-05070,Jordan Tran,A,3,True,reliable
RES-05071,Avery Lamb,B,3,True,reliable
RES-05072,Rowan Park,D,4,True,reliable
RES-05073,Elliot Alvarez,B,3,False,reliable
RES-05074,Hayden Griffin,B,3,False,reliable
RES-05075,Skyler Novak,A,2,False,reliable
RES-05076,Jordan Quintero,B,1,False,reliable
RES-05077,Skyler Alvarez,C,2,False,degrading
RES-05078,Micah Whitfield,C,3,True,reliable
RES-05079,Micah Bennett,B,4,False,degrading
RES-05080,Quinn Foster,D,4,False,reliable
RES-05081,Reese Reyes,C,4,True,degrading
RES-05082,Riley Underwood,B,4,False,reliable
RES-05083,Morgan Underwood,D,3,False,reliable
RES-05084,Devon Sandoval,C,1,True,reliable
RES-05085,Elliot Foster,A,4,True,reliable
RES-05086,Logan Reyes,D,2,False,reliable
RES-05087,Devon Reyes,A,1,True,reliable
RES-05088,Emerson Yates,C,2,True,reliable
RES-05089,Hayden Ellis,B,5,True,reliable
RES-05090,Micah Underwood,B,5,True,reliable
RES-05091,Hayden Zamora,C,4,True,reliable
RES-05092,Payton Bennett,A,3,False,reliable
RES-05093,Lane Park,D,3,False,reliable
RES-05094,Taylor Tran,C,2,True,severe
RES-05095,Sasha Mercer,C,3,False,reliable
RES-05096,Finley Griffin,B,4,False,reliable
RES-05097,Kai Hayes,C,2,False,reliable
RES-05098,Elliot Park,B,4,False,degrading
RES-05099,Reese Reyes,C,2,False,reliable
RES-05100,Marley Jensen,C,3,False,reliable
RES-05101,Quinn Novak,C,3,True,reliable
RES-05102,Finley Foster,B,4,False,reliable
RES-05103,Lane Vargas,B,3,False,reliable
RES-05104,Morgan Whitfield,A,3,False,reliable
RES-05105,Reese Lamb,D,5,False,reliable
RES-05106,Elliot Park,A,2,True,reliable
RES-05107,Kai Yates,B,5,False,reliable
RES-05108,Logan Jensen,B,3,True,reliable
RES-05109,Avery Jensen,B,5,True,reliable
RES-05110,Taylor Reyes,B,2,False,reliable
RES-05111,Lane Keller,B,3,True,reliable
RES-05112,Finley Hayes,A,3,False,occasionally_late
RES-05113,Sasha Vargas,B,3,True,reliable
RES-05114,Morgan Bennett,A,1,True,reliable
RES-05115,Noel Sandoval,C,4,True,reliable
RES-05116,Kendall Ellis,B,2,False,reliable
RES-05117,Elliot Quintero,B,5,False,reliable
RES-05118,Emerson Ellis,B,1,False,reliable
RES-05119,Quinn Novak,D,2,False,reliable
RES-05120,Lane Ibarra,B,5,False,reliable
RES-05121,Kendall Chen,A,2,False,reliable
RES-05122,Elliot Ellis,D,1,False,reliable
RES-05123,Quinn Ibarra,C,3,True,reliable
RES-05124,Finley Underwood,B,4,True,degrading
RES-05125,Avery Bennett,B,2,True,reliable
RES-05126,Rowan Sandoval,C,3,True,reliable
RES-05127,Jordan Chen,B,1,True,reliable
RES-05128,Sasha Lamb,B,1,False,reliable
RES-05129,Rowan Sandoval,C,2,False,degrading
RES-05130,Kendall Osei,B,3,True,reliable
RES-05131,Jamie Zamora,C,3,False,reliable
RES-05132,Noel Park,C,1,False,degrading
RES-05133,Quinn Jensen,A,1,True,reliable
RES-05134,Taylor Park,A,2,False,reliable
RES-05135,Hayden Foster,A,3,True,degrading
RES-05136,Payton Ibarra,B,4,False,reliable
RES-05137,Jamie Park,C,3,False,reliable
RES-05138,Micah Yates,C,3,True,reliable
RES-05139,Harper Griffin,B,2,True,reliable
RES-05140,Lane Reyes,C,5,True,reliable
RES-05141,Avery Osei,A,5,True,reliable
RES-05142,Sasha Hayes,B,3,False,reliable
RES-05143,Marley Alvarez,A,4,True,reliable
RES-05144,Finley Foster,B,2,False,degrading
RES-05145,Skyler Foster,B,4,False,reliable
RES-05146,Elliot Reyes,B,5,False,reliable
RES-05147,Casey Chen,B,4,False,reliable
RES-05148,Harper Park,B,5,True,reliable
RES-05149,Devon Novak,B,4,True,reliable
RES-05150,Lane Lamb,B,1,True,reliable
RES-05151,Noel Tran,A,5,True,degrading
RES-05152,Hayden Reyes,C,2,False,reliable
RES-05153,Quinn Keller,C,1,True,reliable
RES-05154,Finley Osei,C,3,False,reliable
RES-05155,Avery Keller,B,2,False,reliable
RES-05156,Emerson Lamb,B,4,True,reliable
RES-05157,Sasha Tran,A,3,True,reliable
RES-05158,Logan Osei,B,1,True,degrading
RES-05159,Quinn Reyes,B,4,False,reliable
RES-05160,Finley Dawson,A,3,True,reliable
RES-05161,Payton Keller,C,3,False,reliable
RES-05162,Morgan Alvarez,D,2,True,reliable
RES-05163,Sasha Lamb,D,3,True,reliable
RES-05164,Harper Bennett,B,1,False,reliable
RES-05165,Harper Novak,B,2,True,reliable
RES-05166,Micah Keller,B,2,False,reliable
RES-05167,Casey Griffin,B,4,False,occasionally_late
RES-05168,Logan Quintero,B,4,False,reliable
RES-05169,Marley Sandoval,B,1,True,reliable
RES-05170,Quinn Alvarez,B,2,True,reliable
RES-05171,Sasha Ellis,C,2,False,reliable
RES-05172,Taylor Novak,C,3,False,reliable
RES-05173,Skyler Novak,A,4,False,reliable
RES-05174,Marley Quintero,C,4,True,reliable
RES-05175,Harper Dawson,B,3,True,degrading
RES-05176,Riley Ibarra,C,2,False,degrading
RES-05177,Kai Quintero,A,3,False,occasionally_late
RES-05178,Noel Foster,C,3,False,reliable
RES-05179,Payton Dawson,B,1,False,reliable
RES-05180,Sasha Tran,B,2,True,reliable
RES-05181,Micah Hayes,B,1,False,reliable
RES-05182,Reese Hayes,B,4,False,degrading
RES-05183,Lane Osei,B,5,False,reliable
RES-05184,Noel Chen,A,1,True,reliable
RES-05185,Payton Mercer,C,4,True,degrading
RES-05186,Elliot Vargas,B,4,False,reliable
RES-05187,Elliot Novak,D,2,False,reliable
RES-05188,Reese Park,B,3,True,occasionally_late
RES-05189,Kendall Osei,C,4,True,reliable
RES-05190,Riley Chen,C,2,False,reliable
RES-05191,Devon Keller,B,3,True,reliable
RES-05192,Emerson Mercer,A,2,False,reliable
RES-05193,Reese Novak,B,3,False,degrading
RES-05194,Morgan Mercer,A,3,True,reliable
RES-05195,Jordan Alvarez,D,5,False,reliable
RES-05196,Lane Vargas,B,4,False,reliable
RES-05197,Taylor Foster,D,3,False,reliable
RES-05198,Rowan Osei,A,4,True,degrading
RES-05199,Taylor Foster,D,4,True,reliable
RES-05200,Lane Alvarez,C,4,True,reliable
RES-05201,Payton Ellis,C,3,True,reliable
RES-05202,Jamie Ellis,A,4,True,reliable
RES-05203,Devon Novak,B,2,True,reliable
RES-05204,Noel Keller,A,2,False,reliable
RES-05205,Jamie Lamb,A,4,True,reliable
RES-05206,Finley Osei,C,2,False,reliable
RES-05207,Skyler Lamb,B,2,False,reliable
RES-05208,Micah Bennett,C,2,False,reliable
RES-05209,Elliot Reyes,D,3,False,reliable
RES-05210,Kai Keller,A,2,False,reliable
RES-05211,Lane Underwood,C,3,False,reliable
RES-05212,Payton Zamora,C,1,False,reliable
RES-05213,Marley Keller,B,5,False,reliable
RES-05214,Taylor Jensen,B,4,False,reliable
RES-05215,Jordan Tran,B,3,True,reliable
RES-05216,Jordan Jensen,C,1,False,reliable
RES-05217,Elliot Novak,C,2,False,reliable
RES-05218,Skyler Osei,A,2,False,reliable
RES-05219,Hayden Bennett,C,5,False,degrading
RES-05220,Logan Bennett,B,5,True,reliable
RES-05221,Alex Dawson,D,2,True,reliable
RES-05222,Payton Zamora,C,2,True,occasionally_late
RES-05223,Skyler Keller,A,1,False,reliable
RES-05224,Micah Sandoval,B,4,True,reliable
RES-05225,Emerson Keller,B,2,True,reliable
RES-05226,Jamie Chen,B,2,True,reliable
RES-05227,Quinn Yates,C,2,False,reliable
RES-05228,Elliot Chen,A,2,False,reliable
RES-05229,Finley Foster,A,3,True,degrading
RES-05230,Jamie Novak,B,4,False,reliable
RES-05231,Marley Tran,B,3,False,degrading
RES-05232,Finley Tran,B,1,False,reliable
RES-05233,Jordan Dawson,D,2,False,reliable
RES-05234,Rowan Vargas,A,3,False,reliable
RES-05235,Riley Mercer,A,4,False,reliable
RES-05236,Emerson Novak,C,4,False,reliable
RES-05237,Hayden Underwood,B,3,True,reliable
RES-05238,Reese Reyes,C,3,True,reliable
RES-05239,Casey Mercer,B,1,False,reliable
RES-05240,Devon Dawson,B,2,False,reliable
RES-05241,Quinn Ellis,D,2,False,occasionally_late
RES-05242,Payton Ellis,D,2,False,reliable
RES-05243,Rowan Sandoval,C,4,False,reliable
RES-05244,Morgan Ellis,A,3,False,reliable
RES-05245,Payton Osei,B,1,True,reliable
RES-05246,Emerson Sandoval,C,1,False,reliable
RES-05247,Kai Jensen,D,3,False,reliable
RES-05248,Elliot Dawson,D,2,False,reliable
RES-05249,Sasha Lamb,B,3,False,reliable
RES-05250,Jordan Tran,C,3,True,reliable
RES-05251,Reese Yates,A,3,False,reliable
RES-05252,Devon Hayes,A,2,True,reliable
RES-05253,Elliot Novak,B,1,True,reliable
RES-05254,Hayden Sandoval,C,3,False,reliable
RES-05255,Reese Quintero,B,2,True,degrading
RES-05256,Quinn Osei,B,2,False,reliable
RES-05257,Rowan Vargas,D,3,False,reliable
RES-05258,Devon Sandoval,A,3,True,reliable
RES-05259,Reese Ibarra,B,3,True,reliable
RES-05260,Avery Tran,C,1,True,reliable
RES-05261,Jamie Whitfield,C,4,False,reliable
RES-05262,Marley Alvarez,B,2,False,reliable
RES-05263,Avery Reyes,C,4,True,reliable
RES-05264,Kendall Yates,B,1,False,reliable
RES-05265,Rowan Tran,A,5,False,reliable
RES-05266,Elliot Novak,C,2,True,reliable
RES-05267,Devon Zamora,D,2,True,reliable
RES-05268,Quinn Chen,B,2,True,reliable
RES-05269,Taylor Foster,A,2,True,reliable
RES-05270,Payton Chen,D,2,False,reliable
RES-05271,Micah Keller,D,1,False,reliable
RES-05272,Taylor Alvarez,D,4,True,reliable
RES-05273,Jamie Lamb,C,3,False,reliable
RES-05274,Alex Jensen,B,2,False,reliable
RES-05275,Reese Mercer,B,4,True,reliable
RES-05276,Sasha Yates,D,3,True,reliable
RES-05277,Emerson Novak,B,1,True,reliable
RES-05278,Emerson Zamora,B,2,False,reliable
RES-05279,Devon Novak,C,3,False,reliable
RES-05280,Micah Hayes,A,5,False,reliable
